startx,starty,goalx,goaly,imagenumber
20,52,81,35,52
4,13,117,87,52
73,20,15,21,52
86,7,111,43,52
114,47,27,64,52
106,53,102,92,52
32,68,15,84,52
20,35,107,15,52
92,32,117,90,52
117,50,28,56,52
13,87,113,15,52
32,6,9,82,52
15,15,77,8,52
6,11,30,64,52
107,85,35,48,52
12,18,37,67,52
114,96,27,52,52
118,7,14,23,52
88,51,76,95,52
73,20,35,65,52
9,35,106,97,52
29,8,16,11,52
49,53,56,26,53
6,114,83,99,53
114,105,75,72,53
100,112,56,19,53
69,66,51,29,53
60,31,10,117,53
67,118,99,105,53
34,36,34,117,53
40,78,72,110,53
58,102,108,63,53
111,87,52,107,53
77,90,118,58,53
118,78,37,71,53
60,44,37,62,53
12,107,88,72,53
107,108,80,110,53
36,57,109,74,53
108,65,46,81,53
71,84,78,72,53
49,103,83,108,53
41,85,86,56,53
115,53,65,113,53
62,75,49,113,53
84,57,91,97,53
36,25,9,118,53
97,95,37,98,53
61,19,94,95,53
48,74,118,71,53
70,90,55,54,53
2,108,35,107,53
113,106,90,89,53
20,101,100,94,53
106,100,111,104,53
57,47,110,118,53
109,47,3,114,53
5,110,73,97,53
61,110,82,57,53
116,66,101,84,53
108,96,41,41,53
78,66,96,82,53
44,94,43,96,53
69,83,112,74,53
108,57,73,63,53
108,59,97,63,53
44,37,73,118,53
95,85,86,82,53
118,92,5,111,53
78,102,68,116,53
90,87,48,97,53
117,56,38,104,53
116,80,47,53,53
88,68,83,70,53
70,105,96,103,53
103,59,90,106,53
44,29,48,53,53
106,105,76,101,53
54,106,50,37,53
44,53,71,82,53
18,118,95,116,53
87,88,44,57,53
54,51,46,29,53
36,89,84,92,53
23,116,58,58,53
58,103,109,77,53
112,99,97,63,53
73,71,100,103,53
52,108,86,97,53
62,90,41,109,53
45,98,87,77,53
12,108,100,109,53
82,117,9,110,53
45,28,55,87,53
118,88,60,117,53
2,108,48,91,53
55,58,116,104,53
42,74,112,93,53
118,79,113,52,53
80,114,34,54,53
62,25,64,37,53
114,105,60,79,53
36,27,110,100,53
116,112,57,102,53
39,118,88,56,53
43,99,46,44,53
36,80,51,32,53
77,53,104,88,53
39,49,83,99,53
84,109,93,51,53
102,49,107,90,53
82,86,90,114,53
45,74,73,50,53
41,24,50,28,53
106,111,34,91,53
51,86,69,94,53
75,69,46,95,53
40,108,116,103,53
69,113,50,97,53
88,112,105,58,53
34,25,3,107,53
30,114,78,59,53
58,34,77,66,53
51,76,45,111,53
91,57,8,117,53
42,83,59,43,53
118,61,43,86,53
49,58,69,50,53
45,22,67,95,53
8,109,87,103,53
17,100,82,78,53
101,78,44,65,53
42,116,46,44,53
84,89,67,54,53
77,111,45,83,53
76,85,73,74,53
79,113,9,113,53
66,67,75,74,53
108,93,67,117,53
57,94,21,118,53
40,50,97,100,53
66,85,69,99,53
97,83,78,87,53
40,41,86,53,53
76,59,42,106,53
115,115,114,92,53
83,68,94,118,53
107,95,101,76,53
107,90,39,52,53
116,90,101,69,53
77,55,91,61,53
114,103,39,44,53
80,117,81,99,53
103,60,39,99,53
54,117,113,74,53
49,78,25,111,53
99,49,89,69,53
36,48,117,54,53
85,65,66,105,53
62,87,109,72,53
67,99,33,115,53
65,111,42,28,53
67,106,55,47,53
47,34,97,99,53
98,78,25,113,53
88,109,72,75,53
77,60,51,52,53
111,58,80,69,53
48,29,92,66,53
55,53,107,116,53
62,57,116,77,53
86,55,61,117,53
92,58,40,39,53
95,78,59,35,53
34,30,61,32,53
85,68,101,50,53
62,90,112,90,53
96,100,74,54,53
34,60,93,59,53
41,112,100,57,53
28,118,19,110,53
97,60,86,109,53
78,115,106,99,53
118,103,96,47,53
73,94,46,99,53
99,66,60,101,53
73,100,0,112,53
97,113,115,108,53
89,89,47,80,53
88,63,6,109,53
98,106,116,76,53
76,55,69,101,53
46,58,114,74,53
57,42,101,76,53
96,55,31,117,53
60,105,77,73,53
105,116,16,118,53
94,73,69,105,53
118,80,0,107,53
40,72,61,45,53
65,97,106,78,53
95,48,34,46,53
50,20,46,36,53
16,107,63,20,53
43,112,74,64,53
68,85,94,95,53
90,106,64,113,53
44,45,56,40,53
82,47,33,104,53
101,110,65,93,53
60,105,99,97,53
101,54,72,85,53
53,20,118,92,53
111,98,48,47,53
92,77,102,113,53
15,105,83,90,53
63,48,94,115,53
40,109,53,88,53
60,93,104,56,53
54,55,83,91,53
60,33,57,95,53
62,108,100,53,53
21,39,11,116,54
33,36,0,17,54
45,47,69,23,54
40,39,63,98,54
32,19,96,59,54
22,17,54,30,54
78,10,115,118,54
96,37,82,26,54
7,8,105,117,54
110,110,1,87,54
42,7,52,27,54
99,114,65,75,54
30,34,86,85,54
103,14,99,87,54
106,60,102,62,54
58,71,36,35,54
85,31,17,20,54
53,25,83,15,54
112,57,8,8,54
89,85,18,28,54
72,16,5,90,54
86,25,88,79,54
67,26,99,48,54
10,2,108,72,54
43,18,115,110,54
25,35,113,65,54
57,96,74,20,54
23,110,108,113,54
0,28,93,29,54
102,18,117,62,54
105,56,93,37,54
4,118,19,32,54
19,113,19,19,54
107,52,56,30,54
21,14,67,18,54
89,43,64,73,54
23,106,96,70,54
12,44,24,27,54
4,25,111,108,54
69,7,26,117,54
1,90,100,64,54
9,46,78,7,54
33,87,81,18,54
84,70,67,101,54
23,15,96,48,54
5,48,3,92,54
16,110,32,7,54
92,53,89,43,54
68,75,69,24,54
60,92,2,70,54
118,52,6,21,54
34,12,60,41,54
68,81,14,37,54
71,76,95,61,54
16,1,2,105,54
46,29,48,35,54
33,115,8,19,54
86,28,70,87,54
28,24,115,118,54
40,15,112,64,54
107,102,24,108,54
106,76,18,26,54
45,36,100,67,54
8,8,12,111,54
95,80,51,39,54
99,75,84,18,54
24,24,115,107,54
33,22,93,73,54
92,87,67,101,54
33,11,66,86,54
0,94,92,50,54
58,84,49,33,54
60,21,22,36,54
98,68,95,34,54
54,83,33,15,54
61,35,85,86,54
65,15,58,41,54
36,15,32,31,54
60,35,32,8,54
28,26,50,36,54
17,9,96,54,54
113,109,75,24,54
0,97,90,37,54
93,53,47,68,54
16,25,60,112,54
38,33,73,7,54
33,42,97,57,54
57,86,77,17,54
108,58,99,58,54
103,79,2,37,54
2,50,52,83,54
45,4,87,3,54
82,67,104,104,54
59,75,22,112,54
106,57,33,37,54
49,114,91,65,54
31,112,66,14,54
19,108,99,61,54
49,32,70,74,54
18,110,58,48,54
89,33,107,110,54
107,113,54,78,54
102,104,113,67,54
108,3,43,36,54
82,33,64,80,54
63,110,15,29,54
69,10,48,39,54
107,66,28,108,54
112,69,17,43,54
34,88,57,65,54
56,102,66,85,54
37,35,73,83,54
85,22,75,13,54
4,96,71,22,54
100,74,97,38,54
35,16,106,66,54
63,92,57,105,54
63,32,6,95,54
85,39,40,19,54
63,102,69,37,54
19,30,33,21,54
110,55,92,40,54
105,6,58,71,54
46,68,5,106,54
26,39,87,43,54
107,63,5,36,54
1,93,11,39,54
32,23,54,23,54
3,1,105,88,54
97,73,71,79,54
29,87,2,8,54
13,109,48,2,54
8,1,11,5,54
97,45,58,36,54
66,18,98,51,54
109,68,48,21,54
60,36,37,25,54
116,101,2,108,54
95,46,16,43,54
98,53,14,110,54
110,3,24,14,54
25,20,4,105,54
15,12,88,84,54
54,28,65,37,54
43,44,7,112,54
113,68,17,117,54
52,56,26,21,54
99,80,37,1,54
95,86,89,39,54
50,52,13,105,54
56,32,30,10,54
18,24,90,55,54
96,18,66,34,54
30,14,115,71,54
14,20,92,77,54
65,109,93,62,54
93,58,90,24,54
50,31,4,2,54
85,58,81,21,54
103,113,63,102,54
117,108,9,18,54
102,86,97,80,54
69,87,105,78,54
61,37,108,58,54
5,5,10,33,54
104,10,85,78,54
39,8,96,69,54
48,50,40,43,54
21,1,104,100,54
77,35,59,27,54
112,108,37,5,54
109,118,89,5,54
55,77,11,40,54
117,115,63,111,54
97,45,106,11,54
11,24,20,6,54
18,44,108,12,54
88,18,106,104,54
106,60,74,8,54
52,83,86,17,54
11,31,116,1,54
19,31,71,38,54
63,74,88,14,54
45,47,61,64,54
46,37,35,13,54
57,36,3,35,54
7,78,8,12,54
48,23,66,39,54
88,7,99,79,54
110,64,90,36,54
20,28,49,82,54
118,53,107,58,54
107,112,47,72,54
7,106,18,117,54
4,7,40,6,54
69,15,5,43,54
2,106,105,109,54
110,106,56,32,54
52,44,39,13,54
7,35,66,72,54
82,49,85,69,55
87,114,90,24,55
105,60,55,102,55
25,94,103,14,55
83,16,91,57,55
92,58,102,65,55
94,50,55,31,55
79,108,39,98,55
32,114,95,13,55
63,16,88,20,55
94,67,106,42,55
37,64,58,55,55
78,64,83,81,55
81,14,26,24,55
93,48,90,11,55
77,109,96,73,55
104,56,70,79,55
87,61,66,65,55
71,34,79,108,55
35,57,91,23,55
57,116,35,18,55
92,50,80,109,55
46,67,73,93,55
64,108,59,20,55
87,30,92,11,55
38,29,82,89,55
63,27,75,7,55
62,54,82,101,55
89,56,81,47,55
103,43,38,56,55
79,113,65,81,55
57,116,39,62,55
77,87,65,73,55
23,67,91,46,55
40,59,103,30,55
82,66,65,37,55
59,17,63,113,55
74,52,70,43,55
76,43,83,11,55
40,28,49,60,55
79,28,92,28,55
70,51,82,112,55
66,47,28,28,55
69,96,92,56,55
111,72,39,115,55
81,101,99,30,55
72,111,85,102,55
70,25,64,103,55
100,38,113,72,55
83,64,91,13,55
82,19,92,13,55
68,57,81,36,55
83,23,76,39,55
70,29,83,88,55
85,23,95,39,55
70,72,90,41,55
77,36,101,55,55
72,114,83,20,55
33,107,94,53,55
68,98,79,72,55
66,58,49,68,55
41,17,30,102,55
70,109,80,13,55
59,34,66,23,55
80,107,60,39,55
20,50,73,89,55
65,85,73,82,55
78,27,81,10,55
91,47,73,61,55
82,86,86,43,55
40,65,64,28,55
93,27,72,30,55
84,108,76,44,55
75,96,87,77,55
81,103,66,21,55
72,117,79,50,55
66,72,109,72,55
67,69,42,29,55
57,28,30,95,55
38,109,82,32,55
70,46,45,104,55
84,37,40,64,55
67,84,57,31,55
54,114,68,41,55
81,55,68,34,55
50,56,71,117,55
76,14,36,100,55
100,42,33,95,55
69,58,90,61,55
37,95,76,101,55
76,52,105,28,55
46,113,38,65,55
79,84,80,41,55
83,96,18,65,55
35,64,95,66,55
73,97,69,68,55
102,36,81,53,55
63,17,87,27,55
81,70,99,11,55
71,111,79,36,55
41,17,80,47,55
91,36,85,14,55
86,27,60,107,55
77,37,56,112,55
70,106,63,20,55
94,16,71,29,55
75,60,31,116,55
44,104,72,74,55
67,107,62,57,55
104,65,82,11,55
64,19,88,30,55
46,61,96,57,55
80,77,56,118,55
108,66,101,61,55
88,17,47,116,55
64,103,47,62,55
59,112,77,104,55
69,48,101,24,55
86,21,92,35,55
105,42,59,39,55
42,110,66,17,55
64,23,82,54,55
69,37,78,49,55
63,32,37,21,55
68,105,103,65,55
74,43,72,54,55
71,31,92,34,55
27,33,39,97,55
77,76,39,19,55
98,55,98,63,55
69,70,81,117,55
101,50,31,98,55
98,50,85,75,55
63,106,46,118,55
40,59,53,102,55
58,15,50,105,55
80,62,89,51,55
81,11,70,102,55
97,64,78,117,55
36,110,84,47,55
93,51,85,44,55
101,55,102,33,55
95,56,56,64,55
37,23,78,33,55
85,33,102,51,55
43,60,71,33,55
95,50,83,99,55
72,24,78,19,55
97,29,67,58,55
78,43,95,61,55
80,45,104,37,55
84,82,85,53,55
84,83,30,107,55
45,110,85,91,55
69,33,77,64,55
79,75,46,60,55
66,43,87,23,55
41,63,36,97,55
67,108,59,31,55
38,102,71,21,55
35,67,34,109,55
60,26,52,115,55
73,63,79,51,55
38,22,100,65,55
92,43,42,65,55
74,61,89,56,55
99,19,85,17,55
68,77,98,29,55
97,45,83,85,55
88,18,67,110,55
58,103,55,58,55
59,24,74,61,55
49,111,98,20,55
59,27,90,30,55
73,36,58,109,55
105,35,71,28,55
40,116,111,70,55
79,17,26,65,55
57,14,101,34,55
69,52,97,42,55
60,22,72,28,55
77,112,87,51,55
51,58,62,38,55
115,71,114,73,55
87,66,76,60,55
83,32,77,28,55
46,111,63,21,55
84,69,95,54,55
39,109,68,61,55
99,22,30,33,55
31,115,36,12,55
97,45,70,22,55
31,107,33,7,55
96,60,29,26,55
71,24,66,47,55
63,56,85,16,55
78,68,93,32,55
80,41,95,17,55
78,62,62,63,55
54,66,67,20,55
51,10,42,39,56
97,63,47,2,56
37,66,87,68,56
68,68,36,10,56
59,10,101,104,56
25,73,73,109,56
41,37,91,102,56
77,55,31,32,56
35,83,95,107,56
33,8,77,113,56
74,109,110,32,56
102,71,74,110,56
37,17,23,38,56
99,33,21,17,56
85,26,76,88,56
39,50,3,26,56
55,66,20,91,56
84,82,100,64,56
116,54,96,76,56
93,65,84,95,56
60,53,76,70,56
29,64,96,58,56
99,114,54,2,56
24,91,83,19,56
88,20,68,29,56
87,89,10,23,56
3,29,19,21,56
34,48,108,89,56
30,90,57,15,56
53,31,58,42,56
36,98,103,111,56
18,23,12,84,56
56,52,20,15,56
114,118,55,63,56
82,49,115,98,56
43,76,4,22,56
21,22,0,6,56
76,60,18,72,56
50,44,68,103,56
51,16,47,18,56
25,108,47,99,56
26,96,8,101,56
47,91,81,109,56
58,16,33,45,56
56,63,83,106,56
62,54,83,37,56
104,111,96,23,56
5,26,92,93,56
64,69,101,76,56
22,28,86,82,56
34,52,114,68,56
49,44,19,1,56
62,53,115,81,56
32,1,67,3,56
70,26,107,68,56
97,118,111,96,56
82,52,99,44,56
86,31,87,24,56
117,112,16,30,56
59,59,56,5,56
77,82,4,2,56
63,5,80,68,56
63,49,26,99,56
52,82,31,66,56
23,85,37,58,56
73,111,28,38,56
83,55,11,68,56
30,83,88,98,56
94,61,34,29,56
99,35,38,81,56
81,101,72,74,56
101,42,30,78,56
118,62,115,41,56
34,69,4,34,56
81,6,7,8,56
94,53,35,77,56
109,102,45,20,56
83,20,26,68,56
89,89,64,68,56
13,68,77,118,56
31,106,0,64,56
67,50,94,55,56
57,27,5,70,56
70,8,46,48,56
93,99,86,39,56
66,9,64,69,56
70,80,72,54,56
13,37,41,21,56
116,114,47,50,56
100,54,26,18,56
69,70,24,86,56
79,13,75,79,56
79,14,106,85,56
34,27,37,66,56
103,19,86,25,56
37,12,16,108,56
50,4,75,61,56
7,65,63,60,56
82,13,88,79,56
83,31,18,10,56
19,8,114,43,56
0,35,35,13,56
38,97,13,116,56
108,28,83,24,56
101,58,113,81,56
99,77,79,24,56
6,78,22,19,56
15,27,36,17,56
85,118,48,9,56
42,71,94,37,56
11,65,51,27,56
101,61,106,97,56
70,93,103,24,56
17,110,78,32,56
78,60,32,46,56
57,50,35,34,56
33,94,81,27,56
12,104,113,85,56
8,88,59,29,56
50,44,87,32,56
20,78,97,43,56
26,11,78,74,56
93,53,83,48,56
64,54,89,36,56
72,7,109,88,56
91,57,96,74,56
79,84,24,73,56
64,1,77,76,56
53,23,59,57,56
11,69,93,38,56
117,44,75,40,56
67,62,15,102,56
31,70,72,11,56
115,112,115,79,56
75,46,44,64,56
112,84,115,104,56
108,45,68,104,56
100,46,72,82,56
22,77,94,82,56
70,96,88,28,56
42,89,53,45,56
90,83,68,5,56
54,0,0,26,56
16,95,55,4,56
1,26,54,29,56
12,105,88,71,56
78,39,78,109,56
43,87,6,16,56
102,40,63,0,56
9,11,0,25,56
45,32,79,2,56
113,23,94,22,56
114,80,109,63,56
2,36,17,74,56
105,60,85,49,56
7,16,25,93,56
2,18,117,99,56
45,76,39,5,56
46,76,39,2,56
73,98,21,76,56
9,98,76,18,56
49,66,91,82,56
54,37,103,59,56
59,27,56,14,56
107,54,23,96,56
65,56,97,114,56
93,66,88,7,56
19,100,112,49,56
100,116,98,47,56
68,8,10,101,56
85,115,39,98,56
67,51,12,69,56
18,22,72,27,56
41,73,56,12,56
113,33,55,71,56
107,62,22,33,56
100,78,40,98,56
78,66,6,77,56
104,81,31,81,56
0,17,116,39,56
25,87,97,70,56
93,103,56,42,56
117,111,12,21,56
27,102,30,55,56
97,83,85,35,56
68,118,73,11,56
32,74,16,6,56
96,106,48,49,56
37,84,103,70,56
58,57,45,29,56
103,67,6,10,56
91,93,58,10,56
10,88,105,43,56
71,45,9,98,56
31,110,72,51,56
98,35,118,116,56
8,93,55,20,56
77,10,36,78,56
89,81,64,21,56
19,4,74,39,56
65,76,63,44,57
98,85,103,61,57
113,104,2,118,57
113,118,102,39,57
71,77,80,86,57
61,63,69,86,57
102,85,96,95,57
100,76,1,98,57
108,111,98,117,57
84,71,108,40,57
104,9,84,53,57
90,96,114,47,57
1,51,32,109,57
95,16,79,90,57
99,65,77,34,57
72,31,106,118,57
23,107,79,88,57
68,57,74,36,57
84,101,56,103,57
90,26,82,82,57
103,106,88,28,57
109,99,73,60,57
106,35,118,90,57
78,47,88,14,57
37,115,67,100,57
32,109,83,67,57
59,62,71,79,57
14,111,118,91,57
97,22,100,31,57
108,38,54,115,57
75,34,76,50,57
77,97,76,58,57
73,95,62,103,57
35,117,40,111,57
113,111,75,61,57
78,64,85,67,57
22,104,7,90,57
31,106,92,51,57
101,5,105,80,57
102,21,99,84,57
87,27,77,67,57
79,77,78,66,57
7,118,81,77,57
14,111,95,11,57
67,85,50,112,57
95,36,108,115,57
73,42,47,109,57
78,94,100,72,57
94,24,94,90,57
103,115,118,45,57
73,37,67,61,57
92,106,40,117,57
80,94,64,45,57
95,45,30,112,57
97,28,98,34,57
118,97,94,32,57
90,71,118,42,57
92,25,12,105,57
89,84,102,41,57
82,63,97,70,57
98,68,101,18,57
7,90,3,102,57
0,87,69,93,57
61,111,103,46,57
117,50,100,109,57
110,102,8,115,57
31,112,56,105,57
72,79,84,31,57
87,69,89,97,57
99,31,33,109,57
68,56,101,49,57
104,21,113,96,57
99,29,95,80,57
83,85,71,53,57
28,114,111,107,57
72,86,94,68,57
22,104,14,106,57
78,70,102,90,57
63,44,117,114,57
100,56,78,82,57
64,62,64,41,57
9,99,110,118,57
90,86,67,98,57
15,100,82,29,57
25,110,89,20,57
57,103,89,102,57
86,52,64,72,57
104,11,26,103,57
90,99,104,48,57
60,54,90,83,57
95,46,95,4,57
88,43,97,97,57
90,13,66,100,57
62,109,104,35,57
63,88,108,116,57
95,35,111,102,57
67,103,94,57,57
67,106,100,58,57
82,95,81,87,57
104,101,112,43,57
65,105,94,1,57
50,118,51,104,57
99,72,100,104,57
81,63,77,65,57
67,88,59,76,57
83,70,116,118,57
11,110,88,101,57
83,42,7,100,57
104,111,85,91,57
76,67,77,43,57
97,42,118,42,57
91,83,96,45,57
88,19,93,82,57
25,109,95,93,57
59,98,70,33,57
65,88,72,52,57
93,91,67,83,57
29,112,12,102,57
73,33,83,73,57
68,42,65,57,57
105,73,59,105,57
60,57,107,89,57
75,54,71,66,57
104,35,106,29,57
24,109,84,3,57
116,34,91,52,57
114,42,97,58,57
1,106,4,115,57
103,91,106,89,57
104,33,94,22,57
113,31,76,57,57
110,104,83,94,57
60,48,17,109,57
36,108,112,90,57
97,0,92,61,57
71,87,111,39,57
78,85,95,94,57
95,69,52,96,57
70,64,90,81,57
82,101,67,45,57
72,87,95,0,57
108,95,4,42,57
29,113,73,56,57
102,28,72,57,57
69,79,102,80,57
83,89,100,40,57
81,51,95,42,57
62,110,89,101,57
55,53,108,32,57
100,50,84,72,57
79,92,114,99,57
10,107,114,103,57
90,99,101,109,57
18,112,26,113,57
96,38,69,106,57
88,11,116,43,57
81,77,115,108,57
113,102,11,90,57
20,109,34,105,57
39,116,0,40,57
87,67,96,62,57
93,93,91,58,57
23,115,94,42,57
91,58,84,32,57
84,55,85,49,57
65,109,72,104,57
82,52,97,77,57
19,118,5,108,57
100,54,104,50,57
69,81,95,23,57
58,58,98,59,57
33,112,52,95,57
27,111,61,95,57
72,31,99,98,57
88,79,66,44,57
65,80,98,58,57
99,38,18,118,57
76,36,75,92,57
110,40,89,16,57
49,106,63,82,57
97,49,106,37,57
3,118,19,107,57
67,48,99,57,57
118,103,72,38,57
90,45,102,1,57
76,60,73,56,57
42,116,31,109,57
89,13,72,73,57
91,96,60,99,57
79,100,105,97,57
4,90,98,71,57
104,8,59,96,57
106,58,8,107,57
93,40,82,61,57
104,39,68,42,57
54,113,84,32,57
28,114,27,106,57
70,72,116,35,57
88,75,50,114,57
101,105,92,95,57
86,42,118,24,58
60,75,109,117,58
86,53,86,82,58
66,35,94,101,58
70,53,91,91,58
89,117,98,41,58
75,45,90,104,58
112,107,105,58,58
73,63,101,28,58
100,17,86,96,58
63,41,105,113,58
62,54,23,59,58
48,89,72,97,58
99,100,50,114,58
56,100,83,87,58
79,54,89,24,58
90,106,86,64,58
61,89,92,61,58
94,73,93,28,58
113,28,53,80,58
86,45,80,50,58
61,91,94,85,58
78,76,110,100,58
51,77,68,84,58
54,91,103,34,58
88,30,102,61,58
74,53,92,57,58
55,35,97,10,58
88,60,97,60,58
74,32,32,43,58
43,37,104,81,58
80,46,89,35,58
86,106,111,32,58
102,53,82,94,58
71,62,74,79,58
91,114,61,25,58
111,39,90,88,58
64,110,64,38,58
58,78,52,113,58
74,52,108,29,58
90,27,59,50,58
22,46,92,87,58
73,24,63,30,58
38,24,82,101,58
96,68,58,92,58
93,16,100,107,58
114,104,94,63,58
74,95,114,37,58
97,75,103,82,58
72,91,101,75,58
54,113,29,54,58
79,48,104,22,58
71,41,114,116,58
99,49,113,15,58
85,70,97,92,58
60,95,40,39,58
55,65,112,109,58
74,40,64,30,58
88,70,99,43,58
118,33,77,76,58
94,16,86,112,58
76,105,61,87,58
95,100,108,47,58
88,53,107,114,58
101,40,84,30,58
69,87,51,97,58
93,97,106,17,58
86,90,56,80,58
73,39,79,58,58
79,89,113,15,58
111,86,116,34,58
103,116,71,62,58
104,80,79,66,58
96,94,70,108,58
103,97,64,100,58
88,71,78,103,58
108,106,113,38,58
103,92,60,112,58
73,71,0,109,58
28,46,32,26,58
94,84,56,33,58
76,109,116,117,58
103,28,109,78,58
65,106,111,30,58
112,79,117,97,58
103,94,112,39,58
75,58,62,112,58
96,73,89,72,58
84,98,98,62,58
92,40,86,75,58
98,88,99,91,58
85,57,65,98,58
17,49,89,16,58
69,50,83,79,58
100,24,111,71,58
51,116,72,91,58
66,92,109,85,58
80,64,55,73,58
116,33,83,55,58
60,93,106,17,58
118,109,104,65,58
19,48,75,32,58
109,107,35,42,58
65,67,65,79,58
72,56,82,60,58
118,84,51,37,58
100,39,74,98,58
118,37,91,79,58
96,108,70,48,58
91,40,110,46,58
73,102,102,106,58
80,97,90,81,58
116,98,110,111,58
86,25,87,32,58
96,77,72,111,58
110,89,41,33,58
91,49,80,44,58
70,71,69,70,58
107,27,86,37,58
95,62,58,37,58
77,73,65,56,58
69,101,93,82,58
58,96,99,59,58
93,118,83,92,58
83,81,104,25,58
106,96,87,53,58
112,106,106,94,58
112,77,54,108,58
67,91,68,51,58
85,69,102,72,58
79,49,101,72,58
54,64,105,106,58
100,90,78,22,58
63,106,58,73,58
117,40,109,36,58
64,110,103,22,58
95,66,94,82,58
67,56,45,34,58
60,74,98,113,58
76,31,118,78,58
48,31,58,41,58
55,75,76,98,58
67,37,103,43,58
52,113,41,35,58
100,88,112,69,58
62,82,106,50,58
95,57,72,76,58
64,75,102,98,58
58,31,106,115,58
52,26,106,68,58
92,70,104,46,58
113,109,50,114,58
71,87,67,47,58
65,51,68,41,58
112,99,94,43,58
60,45,87,46,58
32,53,58,58,58
114,109,101,16,58
72,103,65,82,58
56,42,87,48,58
102,12,77,101,58
77,35,58,101,58
88,42,97,113,58
63,28,107,86,58
108,50,80,59,58
110,111,91,102,58
52,118,79,80,58
70,73,117,100,58
72,70,102,87,58
86,38,51,113,58
116,109,89,102,58
108,19,101,44,58
87,103,100,32,58
59,73,63,69,58
107,38,83,78,58
54,30,101,84,58
107,39,46,25,58
68,22,95,40,58
74,40,53,43,58
42,22,82,29,58
79,91,104,25,58
83,38,96,36,58
104,54,72,53,58
111,20,71,78,58
110,99,82,80,58
57,75,108,78,58
108,89,25,48,58
92,55,55,98,58
102,98,91,78,58
108,18,118,34,58
87,37,64,32,58
116,104,108,111,58
58,112,111,30,58
55,85,72,25,58
52,105,103,45,58
106,111,84,98,58
98,22,81,56,58
118,110,61,112,58
69,50,66,38,58
109,40,50,31,58
56,47,113,23,59
83,97,2,92,59
44,60,52,22,59
84,111,67,109,59
38,35,28,33,59
50,41,64,113,59
85,82,49,47,59
53,11,118,108,59
10,99,15,10,59
72,60,32,117,59
50,66,101,74,59
110,63,11,50,59
9,62,27,76,59
5,84,62,14,59
95,21,84,44,59
13,91,46,64,59
12,82,56,69,59
62,2,7,115,59
90,19,0,93,59
97,11,96,49,59
85,37,113,27,59
103,62,38,21,59
3,87,74,111,59
63,118,76,32,59
85,62,12,37,59
43,32,116,20,59
83,76,43,4,59
6,52,57,50,59
91,31,54,71,59
1,83,111,56,59
63,57,62,109,59
97,24,60,0,59
36,9,85,99,59
77,118,102,31,59
91,113,53,41,59
80,98,43,32,59
94,62,73,26,59
73,109,90,32,59
2,79,45,40,59
16,18,8,45,59
105,8,38,97,59
26,34,12,81,59
30,4,24,0,59
99,29,89,49,59
9,115,108,29,59
23,113,55,36,59
54,39,62,26,59
73,103,105,47,59
78,94,35,44,59
86,61,80,30,59
85,46,112,63,59
93,64,27,82,59
81,58,67,9,59
74,21,42,58,59
53,14,87,98,59
50,2,58,54,59
7,47,111,31,59
82,44,27,31,59
105,62,23,4,59
0,62,95,9,59
15,113,115,52,59
69,108,26,95,59
109,51,114,55,59
68,62,25,74,59
105,72,79,46,59
15,18,110,49,59
81,113,111,26,59
100,68,25,40,59
0,60,36,25,59
74,115,3,71,59
48,81,107,17,59
47,88,56,38,59
22,12,107,118,59
54,118,84,35,59
62,23,35,29,59
57,17,9,45,59
11,51,100,6,59
58,64,15,94,59
14,112,108,29,59
8,114,83,31,59
10,50,53,40,59
33,79,56,88,59
25,106,5,80,59
80,9,69,66,59
32,14,118,5,59
11,78,84,98,59
68,111,70,2,59
58,11,107,115,59
116,109,18,23,59
117,5,96,13,59
5,18,114,70,59
70,98,11,112,59
70,21,40,17,59
111,16,74,7,59
104,46,82,75,59
36,71,53,60,59
15,108,80,6,59
42,71,65,112,59
16,90,95,108,59
64,38,1,31,59
2,108,82,111,59
41,30,7,5,59
84,98,4,111,59
48,8,48,7,59
77,51,63,42,59
89,71,106,41,59
68,105,107,57,59
49,108,48,0,59
5,56,19,116,59
2,104,12,74,59
60,111,52,65,59
66,9,61,18,59
61,25,18,80,59
80,2,112,6,59
93,11,2,65,59
103,55,47,60,59
7,98,92,61,59
83,100,117,112,59
74,62,4,3,59
71,52,64,108,59
52,109,64,26,59
18,104,77,30,59
52,10,18,89,59
110,71,11,46,59
76,6,82,53,59
20,74,41,10,59
88,4,36,65,59
104,107,67,12,59
5,14,58,51,59
85,77,86,65,59
52,64,26,92,59
17,112,84,28,59
11,104,34,21,59
14,70,58,113,59
41,4,91,111,59
108,17,12,41,59
4,110,7,22,59
89,10,61,52,59
112,47,13,95,59
90,113,83,18,59
78,0,97,65,59
76,98,71,91,59
25,21,21,31,59
9,113,64,65,59
93,116,0,108,59
111,64,84,106,59
93,28,90,47,59
20,116,80,81,59
113,27,27,113,59
0,41,86,76,59
11,0,86,111,59
71,113,40,40,59
58,63,72,47,59
40,30,93,43,59
41,13,95,45,59
82,32,9,45,59
82,68,107,18,59
93,47,67,16,59
22,79,87,29,59
84,104,42,30,59
8,76,66,49,59
32,76,57,43,59
96,105,88,55,59
95,44,61,39,59
15,97,104,103,59
23,65,15,73,59
5,64,73,1,59
5,103,30,102,59
12,0,116,8,59
14,68,25,108,59
99,117,64,39,59
62,30,5,14,59
73,90,100,57,59
16,11,113,115,59
101,63,60,50,59
90,14,49,36,59
