File,Start X,Start Y,Goal X,Goal Y
map_9.npy,1104,107,379,844
map_9.npy,1174,1126,517,1090
map_9.npy,644,1100,556,880
map_9.npy,322,891,286,1198
map_9.npy,100,20,689,372
map_9.npy,887,233,484,813
map_9.npy,931,1099,182,883
map_9.npy,9,918,457,389
map_9.npy,724,598,805,237
map_9.npy,991,1037,246,945
map_9.npy,536,650,57,381
map_9.npy,791,390,173,1095
map_9.npy,1086,1051,846,307
map_9.npy,676,206,388,469
map_9.npy,1125,1078,24,1020
map_9.npy,571,164,673,345
map_9.npy,446,1068,1163,132
map_9.npy,1129,151,203,304
map_9.npy,1074,239,1112,533
map_9.npy,419,824,1052,842
map_9.npy,55,350,79,358
map_9.npy,780,181,322,1179
map_9.npy,1038,41,1048,360
map_9.npy,194,276,554,444
map_9.npy,1133,671,364,599
map_9.npy,165,752,279,469
map_9.npy,873,1092,376,666
map_9.npy,937,304,758,529
map_9.npy,356,599,1040,432
map_9.npy,529,1082,818,119
map_9.npy,303,606,457,19
map_9.npy,1020,822,376,934
map_9.npy,362,234,1142,92
map_9.npy,659,982,433,126
map_9.npy,195,536,668,1140
map_9.npy,325,981,403,171
map_9.npy,37,173,1171,704
map_9.npy,66,402,354,309
map_9.npy,1085,1043,137,59
map_9.npy,344,536,269,860
map_9.npy,616,905,1077,834
map_9.npy,822,46,1180,722
map_9.npy,60,630,189,271
map_9.npy,603,144,436,201
map_9.npy,951,657,600,1122
map_9.npy,195,844,1135,1134
map_9.npy,390,440,775,477
map_9.npy,1083,879,630,397
map_9.npy,550,1135,255,277
map_9.npy,940,693,611,200
map_9.npy,413,1123,491,962
map_9.npy,773,464,52,171
map_9.npy,1017,1011,1099,786
map_9.npy,1162,669,955,49
map_9.npy,976,732,484,927
map_9.npy,936,182,50,369
map_9.npy,254,228,124,52
map_9.npy,15,1084,103,659
map_9.npy,87,229,733,139
map_9.npy,1065,696,35,216
map_9.npy,568,970,774,272
map_9.npy,634,1129,412,641
map_9.npy,259,29,368,764
map_9.npy,743,310,376,125
map_9.npy,294,369,119,933
map_9.npy,877,1124,552,26
map_9.npy,1051,299,723,301
map_9.npy,1120,1097,427,952
map_9.npy,710,684,574,47
map_9.npy,920,13,549,66
map_9.npy,434,661,890,1159
map_9.npy,516,783,500,163
map_9.npy,1082,1184,1097,779
map_9.npy,943,771,1067,637
map_9.npy,1130,758,344,110
map_9.npy,404,582,272,1197
map_9.npy,729,153,233,811
map_9.npy,1017,214,480,344
map_9.npy,60,79,1057,1084
map_9.npy,632,1123,814,1133
map_9.npy,1025,463,962,770
map_9.npy,690,315,1069,330
map_9.npy,263,937,1192,314
map_9.npy,427,753,1102,718
map_9.npy,411,297,286,1143
map_9.npy,589,1160,933,233
map_9.npy,213,1041,411,110
map_9.npy,551,510,379,1074
map_9.npy,731,368,734,329
map_9.npy,109,881,50,1053
map_9.npy,387,1151,188,345
map_9.npy,688,411,374,938
map_9.npy,541,226,1190,1047
map_9.npy,562,693,649,227
map_9.npy,404,317,398,198
map_9.npy,270,928,1172,113
map_9.npy,35,53,775,267
map_9.npy,1128,658,551,1196
map_9.npy,226,1120,577,189
map_9.npy,1063,1062,620,1040
map_9.npy,715,1186,1073,852
map_9.npy,495,606,857,1175
map_9.npy,459,790,695,400
map_9.npy,202,734,509,94
map_9.npy,295,1055,5,152
map_9.npy,587,949,599,888
map_9.npy,143,219,1118,481
map_9.npy,277,435,496,934
map_9.npy,627,852,1110,230
map_9.npy,106,290,1185,960
map_9.npy,1091,249,7,951
map_9.npy,1017,387,488,722
map_9.npy,579,316,20,854
map_9.npy,1001,723,552,1016
map_9.npy,5,714,175,400
map_9.npy,600,154,1037,604
map_9.npy,1139,670,930,681
map_9.npy,345,305,629,419
map_9.npy,71,902,1119,234
map_9.npy,961,1114,280,151
map_9.npy,257,733,969,298
map_9.npy,1001,540,362,185
map_9.npy,1050,502,858,329
map_9.npy,414,1064,193,745
map_9.npy,1128,103,374,384
map_9.npy,193,234,1058,810
map_9.npy,457,107,1137,373
map_9.npy,130,418,199,489
map_9.npy,978,604,379,830
map_9.npy,1096,1047,1186,765
map_9.npy,306,154,68,1135
map_9.npy,464,640,77,241
map_9.npy,175,525,689,240
map_9.npy,265,360,355,861
map_9.npy,644,930,12,958
map_9.npy,716,573,317,856
map_9.npy,1086,246,789,18
map_9.npy,1143,450,489,698
map_9.npy,649,171,1153,483
map_9.npy,134,620,325,1103
map_9.npy,56,689,160,143
map_9.npy,1080,659,179,1040
map_9.npy,588,54,968,140
map_9.npy,548,280,808,1185
map_9.npy,1081,112,1087,1165
map_9.npy,228,493,1028,695
map_9.npy,180,908,888,20
map_9.npy,1117,272,907,180
map_9.npy,1082,253,1163,399
map_9.npy,32,250,1118,819
map_9.npy,321,362,1028,465
map_9.npy,488,1080,1100,694
map_9.npy,1148,760,54,5
map_9.npy,780,493,1156,143
map_9.npy,30,406,269,854
map_9.npy,481,76,605,376
map_9.npy,228,522,1023,790
map_9.npy,974,840,1096,684
map_9.npy,1091,678,274,1002
map_9.npy,545,1084,532,745
map_9.npy,106,594,647,1002
map_9.npy,105,240,1175,1057
map_9.npy,405,971,563,1174
map_9.npy,636,382,686,541
map_9.npy,223,809,125,563
map_9.npy,1011,767,970,59
map_9.npy,189,899,711,381
map_9.npy,834,600,245,759
map_9.npy,1031,793,21,39
map_9.npy,984,676,299,283
map_9.npy,681,565,165,830
map_9.npy,628,31,212,246
map_9.npy,699,639,983,707
map_9.npy,1054,304,18,444
map_9.npy,559,1110,497,72
map_9.npy,744,337,1069,83
map_9.npy,772,1073,5,374
map_9.npy,1194,159,1163,113
map_9.npy,798,207,1082,1163
map_9.npy,644,906,639,1048
map_9.npy,314,1165,407,963
map_9.npy,993,158,658,985
map_9.npy,1039,323,36,929
map_9.npy,1149,560,172,56
map_9.npy,133,1038,1035,691
map_9.npy,58,16,335,436
map_9.npy,592,618,335,163
map_9.npy,55,903,718,161
map_9.npy,267,347,80,286
map_9.npy,418,723,651,545
map_9.npy,650,945,436,648
map_9.npy,275,813,127,363
map_9.npy,539,175,438,369
map_9.npy,429,707,234,242
map_9.npy,550,1056,1160,294
map_9.npy,1107,589,22,1196
map_9.npy,543,1004,513,133
map_9.npy,1004,207,976,650
map_9.npy,1079,1169,503,226
map_9.npy,106,336,463,609
map_9.npy,609,1174,154,1190
map_9.npy,1133,63,50,1144
map_9.npy,1145,543,104,389
map_9.npy,1138,220,945,1079
map_9.npy,82,583,520,421
map_9.npy,87,536,421,427
map_9.npy,528,494,336,1154
map_9.npy,1179,610,964,683
map_9.npy,822,1169,1021,1108
map_9.npy,705,1192,364,171
map_9.npy,211,898,750,582
map_9.npy,662,203,1044,876
map_9.npy,358,503,1006,527
map_9.npy,105,446,467,201
map_9.npy,1155,285,980,1066
map_9.npy,63,42,509,784
map_9.npy,1045,966,923,166
map_9.npy,744,439,144,1093
map_9.npy,1198,626,1016,1086
map_9.npy,200,936,376,589
map_9.npy,205,778,921,580
map_9.npy,300,218,649,905
map_9.npy,3,380,603,68
map_9.npy,450,1173,496,1192
map_9.npy,50,269,507,126
map_9.npy,478,757,88,755
map_9.npy,641,487,35,590
map_9.npy,444,40,633,122
map_9.npy,422,3,371,113
map_9.npy,510,1195,480,44
map_9.npy,626,267,304,1174
map_9.npy,1020,258,290,1033
map_9.npy,839,1197,231,217
map_9.npy,985,210,939,191
map_9.npy,1185,153,728,79
map_9.npy,957,344,235,840
map_9.npy,219,288,10,1107
map_9.npy,665,231,354,406
map_9.npy,419,870,256,1011
map_9.npy,1158,1066,560,933
map_9.npy,215,132,924,222
map_9.npy,615,355,307,985
map_9.npy,17,1128,1067,1073
map_9.npy,498,816,528,163
map_9.npy,665,312,696,395
map_9.npy,144,861,570,428
map_9.npy,949,1,1140,1168
map_9.npy,395,753,308,975
map_9.npy,1052,264,439,270
map_9.npy,894,13,295,1118
map_9.npy,248,1051,829,294
map_9.npy,259,778,1069,422
map_9.npy,248,37,21,128
map_9.npy,695,172,1065,707
map_9.npy,533,883,39,538
map_9.npy,335,586,788,121
map_9.npy,587,660,226,862
map_9.npy,1035,167,1144,245
map_9.npy,398,979,83,1072
map_9.npy,268,956,1179,537
map_9.npy,764,53,943,748
map_9.npy,907,1140,691,558
map_9.npy,360,802,1006,242
map_9.npy,452,306,707,603
map_9.npy,1014,1155,61,544
map_9.npy,2,254,316,899
map_9.npy,444,1126,529,844
map_9.npy,146,633,525,13
map_9.npy,188,785,129,312
map_9.npy,497,22,208,163
map_9.npy,378,217,1111,1007
map_9.npy,788,1103,949,48
map_9.npy,782,193,1065,1093
map_9.npy,1094,317,978,230
map_9.npy,184,945,325,917
map_9.npy,1166,881,723,228
map_9.npy,32,879,455,244
map_9.npy,13,66,648,389
map_9.npy,736,469,414,478
map_9.npy,111,547,1043,147
map_9.npy,288,378,676,1026
map_9.npy,722,324,106,933
map_9.npy,1129,716,378,955
map_9.npy,1045,166,226,140
map_9.npy,191,375,442,212
map_9.npy,452,126,192,461
map_9.npy,353,351,403,481
map_9.npy,936,248,34,661
map_9.npy,1171,628,786,302
map_9.npy,371,110,316,45
map_9.npy,502,263,187,1172
map_9.npy,452,766,248,25
map_9.npy,137,126,409,222
map_9.npy,420,331,224,1040
map_9.npy,331,923,1062,48
map_9.npy,985,725,277,363
map_9.npy,61,277,961,570
map_9.npy,1161,905,283,1121
map_9.npy,33,808,603,79
map_9.npy,473,46,452,3
map_9.npy,376,65,1130,1181
map_9.npy,820,1126,378,50
map_9.npy,338,825,48,919
map_9.npy,74,822,901,126
map_9.npy,16,1103,369,778
map_9.npy,923,247,33,680
map_9.npy,246,318,814,542
map_9.npy,986,1196,1130,313
map_9.npy,1100,530,528,222
map_9.npy,402,267,289,796
map_9.npy,614,1095,1047,348
map_9.npy,65,351,353,1034
map_9.npy,1,805,76,17
map_9.npy,914,4,506,464
map_9.npy,682,189,163,810
map_9.npy,315,395,425,540
map_9.npy,2,199,967,666
map_9.npy,664,183,1172,423
map_9.npy,45,1063,568,180
map_9.npy,1125,195,788,356
map_9.npy,599,270,639,402
map_9.npy,177,404,1053,677
map_9.npy,904,43,650,360
map_9.npy,1108,12,666,259
map_9.npy,350,750,1064,691
map_9.npy,204,404,171,943
map_9.npy,452,1056,250,940
map_9.npy,67,135,24,73
map_9.npy,69,800,616,54
map_9.npy,553,594,87,1128
map_9.npy,332,951,1043,1106
map_9.npy,1161,985,58,961
map_9.npy,225,498,1088,887
map_9.npy,650,910,520,609
map_9.npy,338,160,540,896
map_9.npy,799,580,712,140
map_9.npy,1080,24,613,78
map_9.npy,505,102,383,723
map_9.npy,1115,373,921,281
map_9.npy,1129,144,143,157
map_9.npy,606,1037,375,1167
map_9.npy,183,900,1197,1148
map_9.npy,768,21,780,616
map_9.npy,703,1144,1117,300
map_9.npy,1070,316,531,1090
map_9.npy,1188,243,92,682
map_9.npy,745,65,91,916
map_9.npy,159,817,604,198
map_9.npy,905,23,606,53
map_9.npy,352,730,618,1036
map_9.npy,490,777,691,483
map_9.npy,118,618,80,1017
map_9.npy,689,433,1080,998
map_9.npy,691,298,2,602
map_9.npy,45,72,386,828
map_9.npy,414,325,1138,784
map_9.npy,552,88,316,1182
map_9.npy,612,1006,55,1112
map_9.npy,1069,453,305,231
map_9.npy,1053,712,747,83
map_9.npy,153,1018,364,520
map_9.npy,829,1132,1098,110
map_9.npy,539,1006,517,79
map_9.npy,1082,842,111,263
map_9.npy,587,206,403,783
map_9.npy,358,1084,259,188
map_9.npy,1099,579,673,1061
map_9.npy,177,401,490,753
map_9.npy,244,142,589,486
map_9.npy,44,818,151,177
map_9.npy,523,733,555,69
map_9.npy,590,1055,276,1107
map_9.npy,505,452,210,898
map_9.npy,1161,982,439,406
map_9.npy,130,1039,498,419
map_9.npy,1133,1196,94,741
map_9.npy,780,1154,303,138
map_9.npy,521,1064,1166,226
map_9.npy,110,598,1120,209
map_9.npy,120,786,149,180
map_9.npy,411,149,212,84
map_9.npy,453,1153,20,906
map_9.npy,1185,671,1157,302
map_9.npy,630,1068,214,759
map_9.npy,899,1071,384,1149
map_9.npy,543,351,755,367
map_9.npy,242,444,312,866
map_9.npy,1058,182,377,380
map_9.npy,613,996,519,230
map_9.npy,733,1161,890,1118
map_9.npy,1118,353,998,297
map_9.npy,1060,40,253,786
map_9.npy,50,827,772,291
map_9.npy,351,584,412,1021
map_9.npy,19,64,797,44
map_9.npy,974,797,539,273
map_9.npy,753,169,787,7
map_9.npy,784,374,885,142
map_9.npy,124,735,989,124
map_9.npy,584,953,124,303
map_9.npy,415,501,154,540
map_9.npy,221,5,314,582
map_9.npy,990,586,214,3
map_9.npy,294,865,137,893
map_9.npy,617,338,324,1079
map_9.npy,1073,273,246,855
map_9.npy,134,1074,1144,398
map_9.npy,618,987,1042,81
map_9.npy,147,1176,22,225
map_9.npy,585,466,1098,453
map_9.npy,766,96,645,1011
map_9.npy,1181,676,181,298
map_9.npy,1109,1141,1036,144
map_9.npy,307,3,358,851
map_9.npy,1024,796,209,425
map_9.npy,638,1077,508,638
map_9.npy,658,1075,1066,678
map_9.npy,1167,305,159,1141
map_9.npy,218,987,129,996
map_9.npy,619,308,704,553
map_9.npy,542,337,75,514
map_9.npy,963,1017,1055,157
map_9.npy,261,410,48,413
map_9.npy,801,51,107,455
map_9.npy,1098,1050,353,895
map_9.npy,662,30,741,170
map_9.npy,12,921,20,610
map_9.npy,929,146,984,721
map_9.npy,292,397,327,1121
map_9.npy,241,59,1120,122
map_9.npy,727,527,75,386
map_9.npy,1171,574,1174,828
map_9.npy,372,1050,234,421
map_9.npy,10,589,315,1067
map_9.npy,70,352,669,896
map_9.npy,1032,1036,498,884
map_9.npy,350,750,730,5
map_9.npy,557,909,264,794
map_9.npy,449,1168,144,591
map_9.npy,177,590,590,41
map_9.npy,365,967,481,112
map_9.npy,598,534,22,565
map_9.npy,967,1103,660,1193
map_9.npy,1152,654,68,1141
map_9.npy,962,304,977,272
map_9.npy,308,773,741,608
map_9.npy,704,159,593,901
map_9.npy,1084,1043,1105,942
map_9.npy,17,532,36,543
map_9.npy,494,1160,86,910
map_9.npy,262,20,372,119
map_9.npy,33,406,398,389
map_9.npy,88,487,380,1176
map_9.npy,579,95,738,414
map_9.npy,1086,1157,668,232
map_9.npy,454,459,174,956
map_9.npy,263,185,669,1016
map_9.npy,67,22,1112,768
map_9.npy,1143,598,125,808
map_9.npy,589,163,234,97
map_9.npy,632,441,48,540
map_9.npy,766,280,531,1170
map_9.npy,1014,993,723,97
map_9.npy,544,602,1004,668
map_9.npy,315,180,98,938
map_9.npy,644,865,596,1022
map_9.npy,650,523,157,794
map_9.npy,304,564,105,1194
map_9.npy,449,92,687,410
map_9.npy,292,250,1162,531
map_9.npy,1036,748,992,1193
map_9.npy,81,1154,204,447
map_9.npy,133,838,109,9
map_9.npy,977,263,514,307
map_9.npy,63,775,540,174
map_9.npy,955,796,316,12
map_9.npy,124,1042,809,598
map_9.npy,9,1046,673,229
map_9.npy,82,637,1127,849
map_9.npy,670,973,580,560
map_9.npy,457,1076,715,29
map_9.npy,79,1131,20,914
map_9.npy,273,1153,946,123
map_9.npy,451,791,348,1183
map_9.npy,946,336,376,520
map_9.npy,479,73,27,1172
map_9.npy,578,929,1057,756
map_9.npy,104,688,46,882
map_9.npy,1143,543,111,887
map_9.npy,204,739,346,643
map_9.npy,99,213,1184,597
map_9.npy,1179,604,880,1117
map_9.npy,1196,762,420,644
map_9.npy,1175,381,352,742
map_9.npy,593,953,15,478
map_9.npy,1152,163,998,120
map_9.npy,954,1177,259,426
map_9.npy,1168,344,583,74
map_9.npy,767,86,243,857
map_9.npy,75,621,156,763
map_9.npy,484,1160,1051,1007
map_9.npy,479,739,616,188
map_9.npy,1131,1142,756,419
map_9.npy,574,345,4,12
map_9.npy,896,60,317,1195
map_9.npy,749,342,591,241
map_9.npy,952,696,596,1098
map_9.npy,1146,376,501,588
map_9.npy,511,898,875,320
map_9.npy,1184,1074,300,568
map_9.npy,124,205,156,773
map_9.npy,597,163,347,669
map_9.npy,169,358,93,152
map_9.npy,945,28,50,214
map_9.npy,500,248,399,1060
map_9.npy,247,989,273,465
map_9.npy,1077,831,456,708
map_9.npy,1171,501,195,1081
map_9.npy,197,431,39,819
map_9.npy,260,251,620,435
map_9.npy,380,120,574,1014
map_9.npy,1004,1186,869,1197
map_9.npy,1058,1119,586,299
map_9.npy,1047,1064,91,838
map_9.npy,1125,50,321,52
map_9.npy,1160,102,135,117
map_9.npy,914,1173,398,1156
map_9.npy,1110,1136,1189,216
map_9.npy,348,134,578,127
map_9.npy,346,510,421,36
map_9.npy,405,1019,674,382
map_9.npy,51,562,94,81
map_9.npy,1084,1051,1043,1116
map_9.npy,1173,365,768,7
map_9.npy,10,400,336,749
map_9.npy,302,284,802,50
map_9.npy,528,112,251,940
map_9.npy,285,295,536,642
map_9.npy,850,1146,943,335
map_9.npy,299,126,45,889
map_9.npy,976,42,1093,1161
map_9.npy,613,313,621,1107
map_9.npy,184,118,311,763
map_9.npy,458,260,5,1175
map_9.npy,1184,571,1039,259
map_9.npy,1120,938,18,199
map_9.npy,616,1048,619,15
map_9.npy,67,474,793,250
map_9.npy,135,95,774,473
map_9.npy,787,204,1134,13
map_9.npy,286,1198,4,602
map_9.npy,511,483,409,353
map_9.npy,131,1017,995,859
map_9.npy,158,196,175,473
map_9.npy,416,721,282,384
map_9.npy,574,888,1178,831
map_9.npy,563,97,527,226
map_9.npy,490,854,788,1073
map_9.npy,348,456,289,785
map_9.npy,752,79,567,1056
map_9.npy,344,1047,257,736
map_9.npy,646,411,376,643
map_9.npy,724,86,1051,537
map_9.npy,496,88,923,200
map_9.npy,978,249,1181,507
map_9.npy,579,939,914,26
map_9.npy,449,371,173,220
map_9.npy,1179,1115,1168,562
map_9.npy,201,1158,458,1114
map_9.npy,106,165,1038,704
map_9.npy,1195,1159,663,207
map_9.npy,348,896,1148,91
map_9.npy,1178,371,144,457
map_9.npy,1078,1085,864,61
map_9.npy,664,1192,337,1035
map_9.npy,228,547,49,1159
map_9.npy,76,306,24,140
map_9.npy,985,881,1074,252
map_9.npy,391,871,323,1058
map_9.npy,47,440,1155,501
map_9.npy,1083,284,84,903
map_9.npy,559,1073,906,286
map_9.npy,127,554,372,1007
map_9.npy,1187,144,714,4
map_9.npy,1147,585,386,856
map_9.npy,1082,1140,968,805
map_9.npy,288,419,874,36
map_9.npy,252,965,207,68
map_9.npy,17,759,1188,602
map_9.npy,457,556,161,847
map_9.npy,1031,828,851,208
map_9.npy,1121,1008,800,36
map_9.npy,972,912,14,412
map_9.npy,937,1126,849,1128
map_9.npy,1078,989,1162,1033
map_9.npy,608,1191,684,488
map_9.npy,66,1030,411,319
map_9.npy,1035,1166,1141,411
map_9.npy,532,588,590,1052
map_9.npy,316,1101,359,1042
map_9.npy,767,195,13,375
map_9.npy,1039,854,1174,203
map_9.npy,941,1139,388,1166
map_9.npy,611,145,1121,520
map_9.npy,294,161,539,149
map_9.npy,1155,345,248,514
map_9.npy,380,1081,788,10
map_9.npy,1120,711,638,155
map_9.npy,279,1065,430,971
map_9.npy,115,954,344,1094
map_9.npy,73,568,607,416
map_9.npy,377,799,88,957
map_9.npy,110,3,1012,376
map_9.npy,95,1117,537,28
map_9.npy,499,95,1070,133
map_9.npy,1145,693,499,445
map_9.npy,124,937,51,51
map_9.npy,415,551,347,152
map_9.npy,9,407,1043,1039
map_9.npy,480,915,423,26
map_9.npy,329,146,534,958
map_9.npy,1084,71,1002,880
map_9.npy,489,272,176,455
map_9.npy,318,368,240,161
map_9.npy,167,360,1059,980
map_9.npy,642,1132,844,1080
map_9.npy,425,157,431,724
map_9.npy,321,540,699,477
map_9.npy,1077,6,1093,424
map_9.npy,87,48,615,1021
map_9.npy,854,287,79,56
map_9.npy,10,650,41,615
map_9.npy,72,628,1143,70
map_9.npy,754,1198,881,102
map_9.npy,1168,216,647,1180
map_9.npy,466,399,988,618
map_9.npy,1117,689,74,290
map_9.npy,480,34,467,931
map_9.npy,1141,1139,1195,527
map_9.npy,892,113,862,155
map_9.npy,1160,231,892,1130
map_9.npy,1056,137,383,1115
map_9.npy,293,807,93,474
map_9.npy,868,64,56,392
map_9.npy,1154,1164,429,496
map_9.npy,446,586,953,718
map_9.npy,422,56,1187,44
map_9.npy,1101,842,785,300
map_9.npy,1044,163,556,603
map_9.npy,736,1133,1032,1152
map_9.npy,1152,417,1146,140
map_9.npy,200,405,928,40
map_9.npy,1072,1012,934,622
map_9.npy,671,554,65,840
map_9.npy,579,229,478,1100
map_9.npy,53,1148,484,128
map_9.npy,318,1169,1178,641
map_9.npy,234,1101,130,1199
map_9.npy,400,120,1003,143
map_9.npy,990,779,254,950
map_9.npy,810,282,573,268
map_9.npy,506,279,362,216
map_9.npy,244,799,179,352
map_9.npy,103,83,1086,526
map_9.npy,926,261,434,541
map_9.npy,442,72,107,894
map_9.npy,984,597,997,904
map_9.npy,11,293,785,95
map_9.npy,995,234,879,19
map_9.npy,767,233,646,94
map_9.npy,20,1154,43,302
map_9.npy,589,1029,446,1040
map_9.npy,702,232,457,105
map_9.npy,39,41,846,1087
map_9.npy,1042,791,724,1069
map_9.npy,997,734,409,624
map_9.npy,835,180,374,276
map_9.npy,450,189,946,201
map_9.npy,530,208,608,10
map_9.npy,135,278,1179,326
map_9.npy,86,536,1077,1181
map_9.npy,349,869,1100,1190
map_9.npy,766,474,147,494
map_9.npy,468,363,196,810
map_9.npy,1146,1090,1105,666
map_9.npy,659,1035,458,130
map_9.npy,1179,347,634,593
map_9.npy,91,307,1067,832
map_9.npy,183,396,222,215
map_9.npy,618,1042,1156,611
map_9.npy,83,657,331,210
map_9.npy,265,434,490,299
map_9.npy,1095,441,117,316
map_9.npy,826,192,1039,330
map_9.npy,1005,711,653,906
map_9.npy,934,1114,599,127
map_9.npy,287,560,43,78
map_9.npy,1155,1044,419,829
map_9.npy,501,486,564,363
map_9.npy,647,288,1064,948
map_9.npy,371,29,228,881
map_9.npy,1172,960,499,235
map_9.npy,507,391,486,1029
map_9.npy,407,236,617,613
map_9.npy,575,158,598,895
map_9.npy,1063,913,1038,1062
map_9.npy,199,413,1142,286
map_9.npy,502,117,387,934
map_9.npy,1011,354,99,284
map_9.npy,242,866,1163,479
map_90.npy,1074,209,655,566
map_90.npy,161,91,601,1153
map_90.npy,700,1028,313,1151
map_90.npy,593,1050,719,821
map_90.npy,1049,10,1139,0
map_90.npy,710,1108,1106,49
map_90.npy,413,122,114,856
map_90.npy,1074,533,1180,373
map_90.npy,604,1187,871,19
map_90.npy,1035,1062,1193,137
map_90.npy,67,806,541,250
map_90.npy,831,695,731,149
map_90.npy,679,267,960,119
map_90.npy,735,251,1148,172
map_90.npy,357,908,660,920
map_90.npy,915,46,212,1113
map_90.npy,402,906,699,512
map_90.npy,757,596,25,984
map_90.npy,1139,210,400,878
map_90.npy,1167,566,471,1072
map_90.npy,290,983,391,741
map_90.npy,860,650,644,973
map_90.npy,654,881,1048,851
map_90.npy,1153,523,674,147
map_90.npy,307,1119,1163,1108
map_90.npy,1140,587,556,786
map_90.npy,441,270,170,150
map_90.npy,212,990,430,753
map_90.npy,293,1087,711,196
map_90.npy,209,365,727,835
map_90.npy,902,415,561,1078
map_90.npy,1198,959,291,466
map_90.npy,484,165,296,48
map_90.npy,1196,687,400,1131
map_90.npy,608,123,44,1018
map_90.npy,490,1041,718,1152
map_90.npy,523,1020,559,1146
map_90.npy,55,717,576,1171
map_90.npy,4,159,227,268
map_90.npy,739,611,330,1104
map_90.npy,595,125,392,378
map_90.npy,876,87,1163,286
map_90.npy,244,129,70,934
map_90.npy,840,410,31,338
map_90.npy,268,659,1183,199
map_90.npy,324,810,170,1023
map_90.npy,717,619,232,599
map_90.npy,781,9,891,7
map_90.npy,866,366,691,242
map_90.npy,182,135,1009,504
map_90.npy,465,45,1139,684
map_90.npy,827,3,1020,423
map_90.npy,18,928,670,955
map_90.npy,1146,235,100,996
map_90.npy,292,174,66,693
map_90.npy,674,547,542,107
map_90.npy,244,84,381,362
map_90.npy,521,504,930,391
map_90.npy,694,245,14,258
map_90.npy,329,539,1034,531
map_90.npy,584,146,766,206
map_90.npy,557,91,560,1173
map_90.npy,284,572,451,709
map_90.npy,68,780,389,1061
map_90.npy,1102,601,887,1106
map_90.npy,271,718,787,1103
map_90.npy,296,163,1131,326
map_90.npy,677,678,46,487
map_90.npy,1166,294,1020,89
map_90.npy,659,364,68,351
map_90.npy,988,578,260,233
map_90.npy,479,766,1128,968
map_90.npy,107,57,297,933
map_90.npy,350,271,144,111
map_90.npy,1104,1133,566,379
map_90.npy,1061,365,72,1105
map_90.npy,9,486,298,286
map_90.npy,260,651,275,940
map_90.npy,490,739,744,560
map_90.npy,522,958,350,1000
map_90.npy,627,204,478,306
map_90.npy,878,366,1093,883
map_90.npy,945,512,1134,549
map_90.npy,283,594,933,574
map_90.npy,562,754,766,416
map_90.npy,269,195,256,599
map_90.npy,796,1105,1188,829
map_90.npy,373,831,63,872
map_90.npy,1021,524,278,315
map_90.npy,707,67,51,924
map_90.npy,1165,288,493,10
map_90.npy,364,842,845,488
map_90.npy,460,309,708,122
map_90.npy,1066,308,837,1182
map_90.npy,769,370,580,520
map_90.npy,971,364,1192,284
map_90.npy,837,449,40,104
map_90.npy,422,499,291,342
map_90.npy,18,267,200,395
map_90.npy,685,81,683,855
map_90.npy,442,307,311,413
map_90.npy,503,958,1032,829
map_90.npy,895,500,651,367
map_90.npy,998,357,491,976
map_90.npy,1138,585,1062,323
map_90.npy,364,339,124,706
map_90.npy,1164,84,193,959
map_90.npy,80,152,501,399
map_90.npy,363,930,205,578
map_90.npy,1142,473,261,173
map_90.npy,471,1078,903,11
map_90.npy,557,228,1150,516
map_90.npy,738,619,678,576
map_90.npy,407,255,30,1095
map_90.npy,630,972,237,947
map_90.npy,85,1001,683,713
map_90.npy,732,765,508,429
map_90.npy,338,416,1164,608
map_90.npy,666,63,241,1154
map_90.npy,278,1196,369,797
map_90.npy,551,519,1148,307
map_90.npy,1086,615,294,73
map_90.npy,942,595,644,796
map_90.npy,52,1098,596,906
map_90.npy,1091,845,697,427
map_90.npy,178,822,57,968
map_90.npy,1006,1060,321,55
map_90.npy,207,903,822,345
map_90.npy,971,400,969,1128
map_90.npy,865,50,585,722
map_90.npy,517,387,451,1028
map_90.npy,20,42,963,1108
map_90.npy,757,758,1164,385
map_90.npy,717,575,259,728
map_90.npy,712,974,254,333
map_90.npy,838,358,45,904
map_90.npy,505,755,912,1133
map_90.npy,823,55,296,902
map_90.npy,707,362,580,817
map_90.npy,485,1097,706,1185
map_90.npy,418,287,1124,1084
map_90.npy,838,111,29,292
map_90.npy,1002,92,380,352
map_90.npy,501,243,810,120
map_90.npy,426,1006,1194,713
map_90.npy,182,692,455,829
map_90.npy,209,377,571,61
map_90.npy,466,1094,18,1101
map_90.npy,298,1081,1129,1079
map_90.npy,707,539,913,599
map_90.npy,971,505,954,1021
map_90.npy,878,1170,977,434
map_90.npy,356,232,324,343
map_90.npy,694,1180,586,671
map_90.npy,1187,840,377,214
map_90.npy,60,684,302,1020
map_90.npy,81,1161,223,1082
map_90.npy,183,212,369,59
map_90.npy,1041,376,435,29
map_90.npy,392,714,517,745
map_90.npy,653,402,690,1089
map_90.npy,1166,646,1115,807
map_90.npy,110,865,1,352
map_90.npy,225,1186,1137,571
map_90.npy,399,739,135,221
map_90.npy,832,1154,142,163
map_90.npy,848,1170,442,1168
map_90.npy,539,255,351,471
map_90.npy,787,713,163,1088
map_90.npy,345,1027,40,53
map_90.npy,739,387,854,483
map_90.npy,598,584,324,40
map_90.npy,390,370,147,1110
map_90.npy,531,177,128,731
map_90.npy,853,997,265,54
map_90.npy,283,988,769,721
